Data,N°,Item,Atividade,Realizado,Unidade,Porcentagem,Status,H. Inicio,H. Fim,Total de horas,Comentário,Modelo
"=""19/05/2023""","=""339""","=""""","=""PROJETO PORTO NORTE
AMPLIAÇÃO DOS PÁTIOS
TR-3150KP-43
TR-313K-87
PROJETO 240 MTPA

PROCESSO DE SOLDAGEM DAS LINHAS DO SISTEMA DE PROTEÇÃO E COMBATE A INCÊNDIO (SPCI) DO TRANSPORTADOR DE CORREIA TR-3150KP-43 / CT-3150KP-01 / TR-313K-87.
Realizado verificação no processo de soldagem nas linhas do sistema de proteção e combate a incêndio dos transportadores de correia TR-3150KP-43 / TR-313K-87 / CT-3150KP-01.

APLICAÇÃO DE ESQUEMA DE PINTURA E ARMAZENAMENTO / PRESERVAÇÃO DOS MATERIAIS.
Verificação no esquema de pintura nos parafusos e armazenamento / preservação dos materiais a serem utilizados no TR-313K-87.


PROCEDIMENTOS VALE

ES-S-401 Montagem Estrutura Metálica 
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Allyson Peixoto"""
"=""19/05/2023""","=""9""","=""""","=""PROJETO 240 MTPA
CT-SI-3150KP-01
ENESA

INSPEÇÃO NAS ESTRUTURAS DO CABLE RACK E MONTAGEM DA BIFURCAÇÃO DO SILO.
Realizado inspeção no processo de ajuste para soldagem na estrutura do silo.
Torqueamento de ligações parafusadas.
Grauteamento das bases do cable rack.


PROCEDIMENTOS VALE:

ES-S-401 Montagem Estrutura Metálica 
PNR 000048 Integridade Estrutural - Estruturas de Aço
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Clodomir Paixão Junior"""
"=""19/05/2023""","=""5""","=""""","=""01 - Controle da Qualidade (Power Bi) - Atualização""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""19/05/2023""","=""5""","=""""","=""02 - RELATÓRIO MENSAL - Construção do Relatório Mensal do Contrato - BMS 26""","=""""","=""""","=""""","=""Concluída""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""19/05/2023""","=""5""","=""""","=""03 - Análise de entrega de relatórios e metricas dos inspetores.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""19/05/2023""","=""370""","=""""","=""* SANCHES TRIPOLONI:( PROGRAMA DA 240-MTPA - AMPLIAÇÃO DOS PÁTIOS SUL- 230)
RI-370- REUNIÃO COM QUALIDADE DA SANCHES PARA TRATATIVAS DE RNCs.

* PIACENTINI:( CENTRAL DE TROCA DE RODEIROS- CTR )
RI-370- MONTAGEM DE FERRAGEM DE RECOMPOSIÇÃO DE VIGAS DE TRILHOS

* PIACENTINI:( TIE-IN 83/93)
RI-370- DEMOLIÇÃO DE PAREDE DE CONCRETO LADO A/B DO TIE-IN 83/93""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Robson Mota"""
"=""19/05/2023""","=""358""","=""""","=""➡ PROJETO PORTO NORTE - S11D.

➡ AMPLIAÇÃO DOS PÁTIOS SUL - S11D.

➡ INTERFERÊNCIA.

➡ PROJETO 240 MTPA.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""19/05/2023""","=""358""","=""""","=""* PROCEDIMENTOS UTILIZADOS:

*   NBR 5410/2004 Instalações elétricas de baixa tensão 
*   NR 10/2008 Segurança em Instalações e Serviços em Eletricidade
*   ES-M-401_Montagem_Eletromecanica_Rev_5
*   EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15
*   PR-G-363_Elaboracao_Data_Book_Rev_3
*   ES-G-402_Inspeçao_Rev_5
*   NBR 5419/2015 - proteção de estrutura contra descarga atemosférica.
*   NBR 14039 - instalações elétrica de alta tenção
*   CP-E-501_Eletrica_Rev_1.
*   NBR 17240 – Sistemas de detecção e alarme de incêndio.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""19/05/2023""","=""358""","=""""","=""✅    INSPEÇÃO DE QUALIDADE.

✅    APLICAÇÃO DE LV.
    
✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""18/05/2023""","=""86""","=""""","=""PROJETO PORTO NORTE - S11D""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""18/05/2023""","=""86""","=""""","=""1- montagem elétrica""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""18/05/2023""","=""86""","=""""","=""PROCEDIMENTOS UTILIZADOS:

- NBR 5410/2004 Instalações elétricas de baixa tensão 
- NR 10/2008 Segurança em Instalações e Serviços em Eletricidade
- NBR 7310 Armazenamento, transporte e utilização de bobinas com fios, cabos ou cordoalhas de aço
-NBR 5419 Proteção contra descargas atmosféricas - parte 3: danos físicos a estruturas e perigos a vida
- ES-M-401_Montagem_Eletromecanica_Rev_5
- EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15
- PR-G-363_Elaboracao_Data_Book_Rev_3
- ES-G-402_Inspecao_Rev_5
- CP-E-501_Eletrica_Rev_14""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""18/05/2023""","=""217""","=""""","=""EMPRESA : OMEGA SERVICE
》Fabricação de  estrutura suporte de roldanas para cabeça movel TR313-K-88/89 .

Atividade tem como objetivo controlar a qualidade, bem como verificar os requisitos técnicos das especificações se estão sendo executados conforme as mesmas .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""18/05/2023""","=""217""","=""""","=""PROCEDIMENTOS  VALE
PR-E-261 Procedimento para inspeção de solda rev.2
ES-S-401 Montagem-Estrutura Metálica 
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5
PR-E-275 Procedimento para inspeção  de pintura e galvanização .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""18/05/2023""","=""302""","=""""","=""PROGRAMAÇÃO PARA O DIA 15/05/2023, SEGUNDA-FEIRA .

EMPRESA: Enesa Engenharia

OBRA: Programa 240 MTPA

ATIVIDADE: Acompanhamento junto à equipe de topografia Enesa Engenharia na atividade do nivelamento dos calços para assentamento das colunas metálicas das colunas to transportador TR-313K-87. ✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""18/05/2023""","=""302""","=""""","=""PROGRAMAÇÃO PARA O DIA 16/05/2023, TERÇA-FEIRA .

EMPRESA: Enesa Engenharia

OBRA: Programa 240 MTPA

ATIVIDADE: Levantamento topográfico para verificação de possíveis interferências da passarela do TR-313K-91 com TR-313K-81. ✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""18/05/2023""","=""302""","=""""","=""PROGRAMAÇÃO PARA O DIA 17/05/2023, QUARTA-FEIRA .

EMPRESA: Piacentini

OBRA: Ampliação da Torre de Amostragem ST-314K-03

ATIVIDADE: Verificação topográfica de eixos, fôrmas e armações das bases do reforço da fundação da Torre de Amostragem. ✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""18/05/2023""","=""302""","=""""","=""PROGRAMAÇÃO PARA O DIA 18/05/2023, QUINTA-FEIRA .

EMPRESA: Enesa Engenharia

OBRA: Programa 240 MTPA

ATIVIDADE: 

Cabeceira oeste TR-313K-91. Alinhamento e verticalidade de colunas;
Locação de eixos para o alinhamento do chut de descarga.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""18/05/2023""","=""302""","=""""","=""PROGRAMAÇÃO PARA O DIA 19/05/2023, SEXTA-FEIRA .

EMPRESA: Enesa Engenharia

OBRA: Programa 240 MTPA

ATIVIDADE: Verificação topográfica do nivelamento de calços dos acionamentos do TR-313K-91 para liberação de documentação e início da montagem da estrutura.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""18/05/2023""","=""346""","=""""","=""SANCHES TRIPOLONI
PORTO NORTE
AMPLIAÇÃO DOS PATIOS
EMPRESA :  SANCHES TRIPOLONI

* INSPEÇÃO DE QUALIDADE

- Montagem tubulação Sistema e Abastecimento água Bacia Oeste
- Soldagem  tubulação Sistema e Abastecimento de água Bacia Oeste

* SERVIÇOS PREVISTOS 19/05/2023

- Montagem tubulação Sistema e Abastecimento água Bacia Oeste
- Soldagem  tubulação Sistema e Abastecimento de água Bacia Oeste""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""18/05/2023""","=""346""","=""""","=""PORTO NORTE
EMPRESAS: ENESA 
AMPLIAÇÃO DOS PATIOS
TR-313K-43 TRANSPORTADOR
TR-313K-87 TRANSPORTADOR
TR-313K-91 TRANSPORTADOR
CT-215 CASA DE TRANSFERÊNCIA


*INSPEÇÃO QUALIDADE

- Montagem das estruturas do TR-43
- Montagem das estruturas do TR 91

* SERVIÇOS PREVISTOS 19/05/2023

- Montagem das estruturas do TR-43
- Montagem estrutura metálica CT215
- Montagem das estruturas do TR 87
- Montagem das estruturas do TR 91""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""18/05/2023""","=""346""","=""""","=""Procedimentos VALE Acompanhados:
PNR-00024
EG-M-402 - Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
ES-S-401 - Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
ES-T-401_Montagem_Tubulacoes_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""18/05/2023""","=""370""","=""""","=""PROJETO 240MTPA 
SI-3150KP-01 
CT-3150KP-01 
ENESA

ACOMPANHAMENTO DE ENSAIO NÃO DESTRUTIVO 
Realizado acompanhamento de ensaio visual de solda EVS em chapas de piso da elevação 41.600

 PROCEDIMENTOS  VALE
ES-S-401 Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Áttila Souza"""
"=""18/05/2023""","=""351""","=""""","=""01 -GESTÃO DE NÃO CONFORMIDADES - RNC""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""18/05/2023""","=""351""","=""""","=""02 - GESTÃO DE PENDÊNCIAS DE CONSULTA TÉCNICA DE ENGENHARIA - CTE""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""18/05/2023""","=""351""","=""""","=""03 - GESTÃO DE ROTINA DIARIA - RNC'S E CTE/NAP""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""18/05/2023""","=""4""","=""""","=""01 - Controle da Qualidade (Power Bi) - Atualização""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""18/05/2023""","=""4""","=""""","=""02 - RELATÓRIO MENSAL - Construção do Relatório Mensal do Contrato - BMS 26""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""18/05/2023""","=""4""","=""""","=""03 - Análise de entrega de relatórios e metricas dos inspetores.""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""18/05/2023""","=""338""","=""""","=""PROJETO PORTO NORTE
AMPLIAÇÃO DOS PÁTIOS
TR-3150KP-43
TR-313K-87
PROJETO 240 MTPA

PROCESSO DE SOLDAGEM DAS LINHAS DO SISTEMA DE PROTEÇÃO E COMBATE A INCÊNDIO (SPCI) DO TRANSPORTADOR DE CORREIA TR-3150KP-43 / CT-3150KP-01 / TR-313K-87.
Realizado verificação no processo de soldagem e ensaios não destrutivos executados nas linhas do sistema de proteção e combate a incêndio dos transportadores de correia TR-3150KP-43 / TR-313K-87 / CT-3150KP-01.


PROCEDIMENTOS VALE

ES-S-401 Montagem Estrutura Metálica 
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Allyson Peixoto"""
"=""18/05/2023""","=""8""","=""""","=""PROJETO 240 MTPA
CT-SI-3150KP-01
ENESA

INSPEÇÃO DE SOLDA EM OLHAL DA ESTRUTURA DO CT - SI 3150KP - 01
Realizado inspeção no processo de soldagem e aplicação de LP.


PROCEDIMENTOS VALE:

ES-S-401 Montagem Estrutura Metálica 
PNR 000048 Integridade Estrutural - Estruturas de Aço
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Clodomir Paixão Junior"""
"=""18/05/2023""","=""8""","=""""","=""PROJETO 240MTPA 
RP-313KP-09
TR-313K-91 
ENESA

MONTAGEM DE AJUSTE NA VIGA DO MASTRO DA LANÇA RP-313KP-09.
Acompanhamento da montagem e ajuste da viga de sustentação da plataforma no mastro da lança lado esquerdo.


PROCEDIMENTOS  VALE
ES-S-401 Montagem - Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Bruno Costa Fernandes"""
"=""18/05/2023""","=""369""","=""""","=""* SANCHES TRIPOLONI:( PROGRAMA DA 240-MTPA )
RI-369- MONTAGEM DE FERRAGEM DE LAJE DA TR-313K-87

* PIACENTINI:( REVITALIZAÇÃO DO CAMINHO DE ROLAMENTO DA EP- 313K-02
RI-369- PERFURAÇÃO E CONCRETAGEM DE ESTACAS HÉLICE CONTÍNUA LADO PÁTIO C 
RI-369- APLICAÇÃO DE LISTA DE VERIFICAÇÃO DE ESTRUTURA DE CONCRETO

* PIACENTINI:( PÁTIO DE ESTACIONAMENTO DE VEICULO PESADO - 240 )
RI-369- CONCRETAGEM DE CALÇADA EM TORNO DO PÁTIO

* PIACENTINI:( CENTRAL DE TROCA DE RODEIROS- CTR )
RI-369- MONTAGEM DE FORMAS DE VIGAS
RI-369- APLICAÇÃO DE CONCRETO DE REGULARIZAÇÃO""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Robson Mota"""
"=""18/05/2023""","=""357""","=""""","=""➡ PROJETO PORTO NORTE - S11D.

➡ AMPLIAÇÃO DOS PÁTIOS SUL - S11D.

➡ INTERFERÊNCIA.

➡ PROJETO 240 MTPA.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""18/05/2023""","=""357""","=""""","=""* PROCEDIMENTOS UTILIZADOS:

*   NBR 5410/2004 Instalações elétricas de baixa tensão 
*   NR 10/2008 Segurança em Instalações e Serviços em Eletricidade
*   ES-M-401_Montagem_Eletromecanica_Rev_5
*   EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15
*   PR-G-363_Elaboracao_Data_Book_Rev_3
*   ES-G-402_Inspeçao_Rev_5
*   NBR 5419/2015 - proteção de estrutura contra descarga atemosférica.
*   NBR 14039 - instalações elétrica de alta tenção
*   CP-E-501_Eletrica_Rev_1.
*   NBR 17240 – Sistemas de detecção e alarme de incêndio.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""18/05/2023""","=""357""","=""""","=""✅    INSPEÇÃO DE QUALIDADE.

✅    MUFLAS E TERMINAÇÕES.
    
✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""17/05/2023""","=""216""","=""""","=""EMPRESA : OMEGA SERVICE
》Fabricação de  estrutura suporte de roldanas para cabeça movel TR313-K-88/89 .

Atividade tem como objetivo controlar a qualidade, bem como verificar os requisitos técnicos das especificações se estão sendo executados conforme as mesmas .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""17/05/2023""","=""216""","=""""","=""PROCEDIMENTOS  VALE
PR-E-261 Procedimento para inspeção de solda rev.2
ES-S-401 Montagem-Estrutura Metálica 
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5
PR-E-275 Procedimento para inspeção  de pintura e galvanização .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""17/05/2023""","=""345""","=""""","=""SANCHES TRIPOLONI
PORTO NORTE
AMPLIAÇÃO DOS PATIOS
EMPRESA :  SANCHES TRIPOLONI

* INSPEÇÃO DE QUALIDADE

- Montagem tubulação Sistema e Abastecimento água Bacia Oeste
- Soldagem  tubulação Sistema e Abastecimento de água Bacia Oeste

* SERVIÇOS PREVISTOS 18/05/2023

- Montagem tubulação Sistema e Abastecimento água Bacia Oeste
- Soldagem  tubulação Sistema e Abastecimento de água Bacia Oeste""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""17/05/2023""","=""345""","=""""","=""PORTO NORTE
EMPRESAS: ENESA 
AMPLIAÇÃO DOS PATIOS
TR-313K-43 TRANSPORTADOR
TR-313K-87 TRANSPORTADOR
TR-313K-91 TRANSPORTADOR
CT-215 CASA DE TRANSFERÊNCIA


*INSPEÇÃO QUALIDADE

- Montagem das estruturas do TR-43
- Montagem das estruturas do TR 91

* SERVIÇOS PREVISTOS 18/05/2023

- Montagem das estruturas do TR-43
- Montagem estrutura metálica CT215
- Montagem das estruturas do TR 87
- Montagem das estruturas do TR 91""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""17/05/2023""","=""345""","=""""","=""Procedimentos VALE Acompanhados:
PNR-00024
EG-M-402 - Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
ES-S-401 - Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
ES-T-401_Montagem_Tubulacoes_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""17/05/2023""","=""85""","=""""","=""PROJETO PORTO NORTE - S11D""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""17/05/2023""","=""85""","=""""","=""1- Ligação de cabos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""17/05/2023""","=""85""","=""""","=""PROCEDIMENTOS UTILIZADOS:

- NBR 5410/2004 Instalações elétricas de baixa tensão 
- NR 10/2008 Segurança em Instalações e Serviços em Eletricidade
- NBR 7310 Armazenamento, transporte e utilização de bobinas com fios, cabos ou cordoalhas de aço
-NBR 5419 Proteção contra descargas atmosféricas - parte 3: danos físicos a estruturas e perigos a vida
- ES-M-401_Montagem_Eletromecanica_Rev_5
- EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15
- PR-G-363_Elaboracao_Data_Book_Rev_3
- ES-G-402_Inspecao_Rev_5
- CP-E-501_Eletrica_Rev_14""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
